Steam_ID;Name;Tick;Time;Round;IsAlive;PlayerX;PlayerY;PlayerZ;ViewX;ViewY;ViewXPunchAngle;ViewYPunchAngle;AimXPunchAngle;AimYPunchAngle;AimXPunchVel;AimYPunchVel;
76561197976883396;Skas;0;0.2206505;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;6;0.252172;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;8;0.2836935;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;10;0.315215;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;12;0.3467365;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;14;0.378258;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;16;0.4097795;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;18;0.441301;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;20;0.4728225;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;22;0.504344;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;24;0.5358655;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;26;0.567387;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;28;0.5989085;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;30;0.63043;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;32;0.6619515;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;34;0.693473;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;36;0.7249945;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;38;0.7565161;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;40;0.7880376;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;42;0.8195591;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;44;0.8510806;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;46;0.8826021;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;48;0.9141236;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;50;0.9456451;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;52;0.9771666;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;54;1.008688;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;56;1.04021;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;58;1.071731;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;60;1.103253;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;62;1.134774;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;64;1.166296;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;66;1.197817;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;68;1.229339;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;70;1.26086;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;72;1.292382;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;74;1.323903;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;76;1.355425;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;78;1.386946;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;80;1.418468;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;82;1.449989;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;84;1.481511;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;86;1.513032;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;88;1.544554;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;90;1.576075;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;92;1.607597;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;94;1.639118;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;96;1.67064;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;98;1.702161;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
76561197976883396;Skas;100;1.733683;0;True;228.5628;2519.637;-126.9688;253.0701;0.9338379;0;0;0;0;0;0;
